公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註,日期
4148,全宇生技-KY,460062,365312,161940,25.93,184.09,2414632,1337530,80.52,,20220810
4155,訊映,118701,84005,74287,41.3,59.78,1055728,796584,32.53,,20220810
4164,承業醫,233463,216226,145042,7.97,60.96,1748107,1360890,28.45,,20220810
4190,佐登-KY,216035,200064,200045,7.98,7.99,1710098,1760310,-2.85,,20220810
4737,華廣,144384,164715,148344,-12.34,-2.66,1358074,1186940,14.41,,20220810
4746,台耀,279054,340174,212957,-17.96,31.03,2292390,1973740,16.14,,20220810
6431,光麗-KY,35617,38027,49267,-6.33,-27.7,203628,176312,15.49,,20220810
6491,晶碩,506432,457846,476039,10.61,6.38,3867382,3436126,12.55,,20220810
6541,泰福-KY,3889,571,560,581.08,594.46,10629,560,1798.03,,20220810
6550,北極星藥業-KY,75,269,1249,-72.11,-93.99,5555,9307,-40.31,,20220810
6598,ABC-KY,38080,36701,22556,3.75,68.82,236205,193707,21.93,,20220810
6657,華安,341,976,865,-65.06,-60.57,4173,4605,-9.38,,20220810
6666,羅麗芬-KY,73077,72048,70874,1.42,3.1,606092,607593,-0.24,,20220810
6782,視陽,269335,198107,175687,35.95,53.3,1842717,1186253,55.33,,20220810
6796,晉弘,42049,36224,38383,16.08,9.55,307041,272359,12.73,,20220810
6861,睿生光電,175950,142848,166753,23.17,5.51,1248813,1366945,-8.64,,20220810
1802,台玻,3734242,3741733,5287484,-0.2,-29.37,30847343,37350848,-17.41,,20220810
1806,冠軍,244575,235289,304326,3.94,-19.63,2060873,2027803,1.63,,20220810
1809,中釉,236585,224533,185060,5.36,27.84,1727420,1450444,19.09,,20220810
1810,和成,395188,371422,431913,6.39,-8.5,3363581,3378945,-0.45,,20220810
1817,凱撒衛,235523,220316,166402,6.9,41.53,1735155,1528522,13.51,,20220810
1903,士紙,14708,12111,14799,21.44,-0.61,112354,260862,-56.92,,20220810
1904,正隆,3510002,3659438,3260318,-4.08,7.65,29974310,28834009,3.95,,20220810
1905,華紙,2046809,2079953,1697469,-1.59,20.58,15875287,14694202,8.03,,20220810
1906,寶隆,345171,401520,238127,-14.03,44.95,3360641,442938,658.71,,20220810
1907,永豐餘,6863866,6719538,5862959,2.14,17.07,53465169,56686971,-5.68,,20220810
1909,榮成,4420610,3733965,5428788,18.38,-18.57,34920687,35569341,-1.82,,20220810
6790,永豐實,840132,776555,689395,8.18,21.86,6497392,6480030,0.26,,20220810
2002,中鋼,36270317,39157604,41713466,-7.37,-13.04,324277754,296866253,9.23,,20220810
2006,東和鋼鐵,5029584,4827238,4606354,4.19,9.18,41210271,37327307,10.4,,20220810
2007,燁興,447886,481612,754049,-7.0,-40.6,5021917,4830326,3.96,,20220810
2008,高興昌,223797,227765,158453,-1.74,41.23,1514093,995569,52.08,,20220810
2009,第一銅,262992,270550,275002,-2.79,-4.36,2090164,2043188,2.29,,20220810
2010,春源,2040228,2053870,2392275,-0.66,-14.71,16976123,16918259,0.34,,20220810
2012,春雨,878532,983848,1104777,-10.7,-20.47,7644036,7374220,3.65,,20220810
2013,中鋼構,1685690,1759432,1404325,-4.19,20.03,12318548,9936073,23.97,,20220810
2014,中鴻,2303077,2890631,5341704,-20.32,-56.88,33634834,34771214,-3.26,,20220810
2015,豐興,2855817,3274243,3068031,-12.77,-6.91,26936607,24165198,11.46,,20220810
2017,官田鋼,311272,341711,272160,-8.9,14.37,2659592,2793313,-4.78,,20220810
2020,美亞,540292,476393,595807,13.41,-9.31,4305514,4246022,1.4,,20220810
2022,聚亨,833061,683525,979911,21.87,-14.98,6727492,8022040,-16.13,,20220810
2023,燁輝,6939344,6658142,7965598,4.22,-12.88,59712523,58212936,2.57,,20220810
2024,志聯,88881,86466,147238,2.79,-39.63,855549,1069074,-19.97,,20220810
2025,千興,6212,51322,287355,-87.89,-97.83,1015988,1191372,-14.72,,20220810
2027,大成鋼,9582826,8854430,8865937,8.22,8.08,80918467,63794351,26.84,,20220810
2028,威致,847067,750409,1089613,12.88,-22.25,8574332,8461841,1.32,,20220810
2029,盛餘,794833,1035691,1023602,-23.25,-22.34,9751506,9166189,6.38,,20220810
2030,彰源,1401283,1330411,1339911,5.32,4.58,11646472,9353520,24.51,,20220810
2031,新光鋼,1832460,1106608,1210203,65.59,51.41,11677716,9626807,21.3,,20220810
2032,新鋼,283295,225368,260502,25.7,8.74,2307443,2310297,-0.12,,20220810
2033,佳大,72271,51499,68986,40.33,4.76,563135,551065,2.19,,20220810
2034,允強,1301373,1667173,1627102,-21.94,-20.01,12017576,11317879,6.18,,20220810
2038,海光,1110642,977276,749054,13.64,48.27,7524528,6229259,20.79,,20220810
2069,運錩,1099130,1229673,1278281,-10.61,-14.01,10110623,8486831,19.13,,20220810
2211,長榮鋼,753827,982491,1211872,-23.27,-37.79,8453224,7878719,7.29,,20220810
3004,豐達科,209199,181311,118411,15.38,76.67,1312308,868572,51.08,,20220810
5007,三星,597907,532636,547791,12.25,9.14,4899216,4726765,3.64,,20220810
5538,東明-KY,1289253,1247474,1145760,3.34,12.52,10333873,8005386,29.08,,20220810
9958,世紀鋼,757968,651699,1073536,16.3,-29.39,5374177,6195141,-13.25,,20220810
2101,南港,552143,659958,734327,-16.33,-24.8,5270860,5602861,-5.92,,20220810
2102,泰豐,185894,184842,125632,0.56,47.96,1110266,1128691,-1.63,,20220810
2103,台橡,2785418,3085654,2695151,-9.73,3.34,23487919,22075844,6.39,,20220810
2104,國際中橡,2215888,2350298,2190096,-5.71,1.17,15622788,15303655,2.08,,20220810
2105,正新,9059420,8594207,7675711,5.41,18.02,66453955,69562699,-4.46,,20220810
2106,建大,3535890,3316596,2846822,6.61,24.2,26761944,23718385,12.83,,20220810
2107,厚生,162774,116397,179715,39.84,-9.42,1388458,1869587,-25.73,,20220810
2108,南帝,832859,732110,1876130,13.76,-55.6,8496248,17902707,-52.54,,20220810
2109,華豐,476702,488521,420985,-2.41,13.23,3807295,3558791,6.98,,20220810
2114,鑫永銓,154244,161313,169145,-4.38,-8.8,1275349,1255548,1.57,,20220810
6582,申豐,109334,119802,727746,-8.73,-84.97,1335033,6500627,-79.46,,20220810
1319,東陽,1767684,1859349,1488482,-4.92,18.75,14070165,11942897,17.81,,20220810
1338,廣華-KY,617345,705668,554075,-12.51,11.41,5042700,4481886,12.51,,20220810
1339,昭輝,175239,179434,168902,-2.33,3.75,1366570,1311922,4.16,,20220810
1512,瑞利,44832,54530,62092,-17.78,-27.79,426449,653582,-34.75,,20220810
1521,大億,371194,398886,356022,-6.94,4.26,3167457,3264843,-2.98,,20220810
1522,堤維西,1526510,1508869,1324818,1.16,15.22,12643167,10815331,16.9,,20220810
1524,耿鼎,180053,192039,166369,-6.24,8.22,1603347,1246082,28.67,,20220810
1525,江申,120687,152879,91644,-21.05,31.69,939551,902782,4.07,,20220810
1533,車王電,245523,370906,238329,-33.8,3.01,2151777,1786449,20.44,,20220810
1536,和大,701619,669456,625075,4.8,12.24,4886294,4400153,11.04,,20220810
1568,倉佑,133799,153467,161997,-12.81,-17.4,1251282,1211812,3.25,,20220810
1587,吉茂,230637,245881,196793,-6.19,17.19,1781556,1574597,13.14,,20220810
2115,六暉-KY,249194,276970,274042,-10.02,-9.06,2115746,2291402,-7.66,,20220810
2201,裕隆,6247768,6950053,6219970,-10.1,0.44,49981093,50844892,-1.69,,20220810
2204,中華,2204713,2664866,3564477,-17.26,-38.14,19278226,22313251,-13.6,,20220810
2206,三陽工業,4642552,4853029,3215574,-4.33,44.37,33091740,27118728,22.02,,20220810
2207,和泰車,17421757,23535769,18667431,-25.97,-6.67,156299367,170868320,-8.52,,20220810
2227,裕日車,833180,2491666,1504688,-66.56,-44.62,15176434,17162821,-11.57,,20220810
2228,劍麟,413377,405907,318942,1.84,29.6,2848885,2493672,14.24,,20220810
2231,為升,309060,294771,302158,4.84,2.28,2438976,2739546,-10.97,,20220810
2233,宇隆,298708,285558,297732,4.6,0.32,2334506,2263014,3.15,,20220810
2236,百達-KY,124080,103839,105274,19.49,17.86,889052,865356,2.73,,20220810
2239,英利-KY,2368562,2170666,1356534,9.11,74.6,13257228,12822239,3.39,,20220810
2241,艾姆勒,50098,50028,106104,0.13,-52.78,527704,711861,-25.86,,20220810
2243,宏旭-KY,87687,176610,41110,-50.34,113.29,1161966,810536,43.35,,20220810
2247,汎德永業,3713052,3328431,2813539,11.55,31.97,29534812,28673206,3.0,,20220810
2250,IKKA-KY,255471,243087,296488,5.09,-13.83,1982683,2486786,-20.27,,20220810
2254,巨鎧精密-創,60040,66786,108700,-10.1,-44.76,780023,646771,20.6,,20220810
2497,怡利電,350939,238981,180444,46.84,94.48,2136876,1419696,50.51,,20220810
3346,麗清,602037,502409,391088,19.83,53.93,3784870,3476987,8.85,,20220810
4551,智伸科,849739,797410,713676,6.56,19.06,6275346,5915280,6.08,,20220810
4557,永新-KY,266856,280503,179392,-4.86,48.75,2039159,1229097,65.9,,20220810
4581,光隆精密-KY,96181,81784,94977,17.6,1.26,665404,663299,0.31,,20220810
6288,聯嘉,335853,250458,307179,34.09,9.33,2536144,2409151,5.27,,20220810
6605,帝寶,1533348,1599572,1382546,-4.14,10.9,11338626,10644084,6.52,,20220810
2302,麗正,81810,81749,61814,0.07,32.34,573621,492250,16.53,,20220810
2303,聯電,25346076,24826685,18789991,2.09,34.89,185650721,135160866,37.35,,20220810
2329,華泰,1327389,1313341,1304574,1.06,1.74,10767849,10579451,1.78,,20220810
2330,台積電,218132391,186762689,137427162,16.79,58.72,1430111761,996540313,43.5,,20220810
2337,旺宏,3727862,3604068,5011832,3.43,-25.61,30269933,30348573,-0.25,,20220810
2338,光罩,697223,670978,538507,3.91,29.47,5070013,3821510,32.67,,20220810
2340,台亞,354487,363382,604884,-2.44,-41.39,3328603,4156200,-19.91,,20220810
2342,茂矽,190849,191600,181216,-0.39,5.31,1482311,1244647,19.09,,20220810
2344,華邦電,7402743,7390832,8816083,0.16,-16.03,67954122,64465471,5.41,,20220810
2351,順德,988150,985729,972145,0.24,1.64,7852274,7127439,10.16,,20220810
2363,矽統,11419,14579,19331,-21.67,-40.92,128882,147400,-12.56,,20220810
2369,菱生,453201,490820,713962,-7.66,-36.52,4355640,5118255,-14.89,,20220810
2379,瑞昱,10398019,9790003,9626664,6.21,8.01,80443677,68369632,17.65,,20220810
2388,威盛,983557,585607,581592,67.95,69.11,6065121,4413123,37.43,,20220810
2401,凌陽,483491,496831,721015,-2.68,-32.94,5079430,5241541,-3.09,,20220810
2408,南亞科,3419118,4396393,8209899,-22.22,-58.35,45792508,56528449,-18.99,,20220810
2434,統懋,7716,7060,14297,9.29,-46.03,63250,101413,-37.63,,20220810
2436,偉詮電,194038,192134,318460,0.99,-39.06,1997184,2314783,-13.72,,20220810
2441,超豐,1237752,1262225,1811532,-1.93,-31.67,11903280,12596480,-5.5,,20220810
2449,京元電子,2891833,3196133,3044565,-9.52,-5.01,25000064,21229933,17.75,,20220810
2451,創見,1003703,1024394,1141520,-2.01,-12.07,8484221,9754903,-13.02,,20220810
2454,聯發科,44699654,40890418,42808189,9.31,4.41,384030742,316854387,21.2,,20220810
2458,義隆,843824,1076225,1657778,-21.59,-49.09,10167236,12513536,-18.75,,20220810
2481,強茂,1004167,1113783,1232285,-9.84,-18.51,9319181,9183393,1.47,,20220810
3006,晶豪科,1185956,1254723,2370034,-5.48,-49.96,12481169,15686196,-20.43,,20220810
3014,聯陽,374733,361455,704560,3.67,-46.81,3719469,4763084,-21.91,,20220810
3016,嘉晶,521284,520561,450634,0.13,15.67,4048107,3240244,24.93,,20220810
3034,聯詠,6527191,6865719,12914781,-4.93,-49.45,81365737,85891725,-5.26,,20220810
3035,智原,1086262,1090051,731378,-0.34,48.52,8747900,4600741,90.14,,20220810
3041,揚智,157781,213652,241321,-26.15,-34.61,1827478,1733328,5.43,,20220810
3094,聯傑,26385,27352,26815,-3.53,-1.6,210848,193475,8.97,,20220810
3189,景碩,3868932,3762744,3297724,2.82,17.32,29099546,22366960,30.1,,20220810
3257,虹冠電,35810,40597,130984,-11.79,-72.66,434208,872899,-50.25,,20220810
3413,京鼎,1379766,1273395,1079572,8.35,27.8,9260085,7788145,18.89,,20220810
3443,創意,2014285,1940034,1046434,3.82,92.49,13849265,8883915,55.89,,20220810
3450,聯鈞,602092,637850,598424,-5.6,0.61,4715059,4802119,-1.81,,20220810
3530,晶相光,125098,134294,385797,-6.84,-67.57,1514459,2796107,-45.83,,20220810
3532,台勝科,1394766,1382833,1066663,0.86,30.75,10566055,7948933,32.92,,20220810
3545,敦泰,745879,636014,2135950,17.27,-65.07,8601867,14277286,-39.75,,20220810
3583,辛耘,470253,493879,408817,-4.78,15.02,3601250,2824894,27.48,,20220810
3588,通嘉,102656,110149,195607,-6.8,-47.51,1242919,1326529,-6.3,,20220810
3592,瑞鼎,1326763,1389413,2277344,-4.5,-41.74,17438564,15979202,9.13,,20220810
3661,世芯-KY,1166107,950674,840549,22.66,38.73,7697206,7036559,9.38,,20220810
3686,達能,8132,582,24209,1297.25,-66.4,36247,144712,-74.95,,20220810
3711,日月光投控,63806883,58167105,50449730,9.69,26.47,426803835,343325537,24.31,,20220810
4919,新唐,3485293,3320548,3252233,4.96,7.16,28708524,27431144,4.65,,20220810
4952,凌通,231324,245525,335041,-5.78,-30.95,2467001,2338380,5.5,,20220810
4961,天鈺,1434516,1459047,2246633,-1.68,-36.14,14252421,14277224,-0.17,,20220810
4967,十銓,504585,485816,538421,3.86,-6.28,4263902,4925672,-13.43,,20220810
4968,立積,302144,296677,340232,1.84,-11.19,2337973,4219978,-44.59,,20220810
5222,全訊,94635,67102,52455,41.03,80.41,631444,587290,7.51,,20220810
5269,祥碩,451057,449339,567416,0.38,-20.5,3803479,4279139,-11.11,,20220810
5285,界霖,547000,557922,514158,-1.95,6.38,4389523,4176395,5.1,,20220810
5471,松翰,254784,260396,601480,-2.15,-57.64,2569228,4100923,-37.35,,20220810
6202,盛群,469580,495274,715735,-5.18,-34.39,4548608,4473098,1.68,,20220810
6239,力成,7084719,7683710,7538243,-7.79,-6.01,58862403,54108921,8.78,,20220810
6243,迅杰,45079,51196,82111,-11.94,-45.09,481053,562328,-14.45,,20220810
6257,矽格,1563234,1657522,1589943,-5.68,-1.67,12994587,10863596,19.61,,20220810
6271,同欣電,1263132,1188603,1219107,6.27,3.61,9522886,9038862,5.35,,20220810
6415,矽力*-KY,1992630,2080677,1911437,-4.23,4.24,16903410,13252697,27.54,,20220810
6451,訊芯-KY,596431,477492,292966,24.9,103.58,3165938,2860042,10.69,,20220810
6515,穎崴,507176,423518,278057,19.75,82.4,2788677,1697665,64.26,,20220810
6525,捷敏-KY,459152,496251,416200,-7.47,10.32,3595115,3035246,18.44,,20220810
6526,達發,1509194,1665479,1057127,-9.38,42.76,14212705,7017156,102.54,,20220810
6531,愛普*,382285,405358,680570,-5.69,-43.82,3873799,4297689,-9.86,,20220810
6533,晶心科,86077,68706,89247,25.28,-3.55,505950,504114,0.36,,20220810
6552,易華電,120246,123586,275001,-2.7,-56.27,1571791,2086024,-24.65,,20220810
6573,虹揚-KY,87702,91885,73783,-4.55,18.86,853362,1387256,-38.48,,20220810
6695,芯鼎,80263,100554,122511,-20.17,-34.48,798141,787491,1.35,,20220810
6719,力智,512922,553863,552150,-7.39,-7.1,4646698,3737878,24.31,,20220810
6756,威鋒電子,206136,213250,304339,-3.33,-32.26,2285058,2114620,8.05,,20220810
6770,力積電,6432678,6733600,5848812,-4.46,9.98,55706737,39824647,39.88,,20220810
6789,采鈺,719034,805256,965092,-10.7,-25.49,6470257,5727148,12.97,,20220810
6799,來頡,86691,102012,86736,-15.01,-0.05,831816,646197,28.72,,20220810
6854,錼創科技-KY創,37978,37419,18966,1.49,100.24,258327,80907,219.28,,20220810
8016,矽創,1358220,1341235,2206743,1.26,-38.45,12830281,14010295,-8.42,,20220810
8028,昇陽半導體,275108,266695,241587,3.15,13.87,1998907,1847043,8.22,,20220810
8081,致新,567196,624636,841672,-9.19,-32.61,6112082,6265589,-2.45,,20220810
8110,華東,889037,892092,703288,-0.34,26.41,6503437,4971239,30.82,,20220810
8131,福懋科,906043,883997,819169,2.49,10.6,7051768,6629016,6.37,,20220810
8150,南茂,1715097,1947919,2399295,-11.95,-28.51,17239975,18264773,-5.61,,20220810
8261,富鼎,287845,333983,341482,-13.81,-15.7,2916770,2743712,6.3,,20220810
8271,宇瞻,698115,674479,689968,3.5,1.18,5788914,5790511,-0.02,,20220810
2301,光寶科,15434850,14799908,13542561,4.29,13.97,114442046,105644777,8.32,,20220810
2305,全友,65241,60111,43359,8.53,50.46,339205,390408,-13.11,,20220810
2324,仁寶,88842373,97630554,102386413,-9.0,-13.22,719980450,741358174,-2.88,,20220810
2331,精英,2617625,2740290,2969307,-4.47,-11.84,23583513,19143327,23.19,,20220810
2352,佳世達,19898793,20401065,17790818,-2.46,11.84,163960072,143375511,14.35,,20220810
2353,宏��,20241042,17458555,27103972,15.93,-25.32,188420165,204539447,-7.88,,20220810
2356,英業達,44375400,47109534,48687856,-5.8,-8.85,356026751,320850894,10.96,,20220810
2357,華碩,48226687,36753188,45468278,31.21,6.06,350324840,327283462,7.04,,20220810
2362,藍天,1925210,1714848,2525268,12.26,-23.76,14853690,16881287,-12.01,,20220810
2364,倫飛,84145,77669,77875,8.33,8.05,596718,574152,3.93,,20220810
2365,昆盈,108515,130910,116718,-17.1,-7.02,785228,885200,-11.29,,20220810
2376,技嘉,7896900,7435303,10335417,6.2,-23.59,70595970,78707301,-10.3,,20220810
2377,微星,12564059,13011506,18478966,-3.43,-32.0,126630210,127330807,-0.55,,20220810
2380,虹光,259548,210220,205631,23.46,26.22,1827217,1999324,-8.6,,20220810
2382,廣達,131869030,129459679,84717518,1.86,55.65,833577326,708705407,17.61,,20220810
2387,精元,2558851,2552948,2002626,0.23,27.77,16109900,15457322,4.22,,20220810
2395,研華,6236122,5968194,5151975,4.48,21.04,45148327,37387518,20.75,,20220810
2397,友通,1294073,1454871,1202274,-11.05,7.63,10471936,7701844,35.96,,20220810
2399,映泰,173873,172893,277621,0.56,-37.37,1530129,1692138,-9.57,,20220810
2405,輔信,118183,145978,141691,-19.04,-16.59,1182601,1128074,4.83,,20220810
2417,圓剛,284791,374541,386044,-23.96,-26.22,2751477,3356395,-18.02,,20220810
2425,承啟,537114,478478,572013,12.25,-6.1,4093667,3885848,5.34,,20220810
2465,麗臺,291995,344049,734338,-15.12,-60.23,3247507,5964278,-45.55,,20220810
2495,普安,134145,129078,100707,3.92,33.2,853572,735451,16.06,,20220810
3002,歐格,61625,74758,45942,-17.56,34.13,532570,355424,49.84,,20220810
3005,神基,2937045,2964559,2710858,-0.92,8.34,20944874,20024654,4.59,,20220810
3013,晟銘電,540034,569867,469170,-5.23,15.1,3618667,3024030,19.66,,20220810
3017,奇鋐,4978025,4852129,3912085,2.59,27.24,36187047,31099711,16.35,,20220810
3022,威強電,941034,859297,516569,9.51,82.17,5005990,4107632,21.87,,20220810
3046,建��,295547,304239,186365,-2.85,58.58,2196585,1483551,48.06,,20220810
3057,喬鼎,72271,72976,79310,-0.96,-8.87,680006,577772,17.69,,20220810
3060,銘異,249108,227236,363008,9.62,-31.37,2401451,2523396,-4.83,,20220810
3231,緯創,76876839,79684558,70278501,-3.52,9.38,627223180,516037575,21.54,,20220810
3416,融程電,259619,233540,240233,11.16,8.06,1687797,1625364,3.84,,20220810
3494,誠研,53909,55959,48556,-3.66,11.02,379564,298302,27.24,,20220810
3515,華擎,1192075,989566,1439479,20.46,-17.18,10847447,12774570,-15.08,,20220810
3652,精聯,230240,193556,233650,18.95,-1.45,1558992,1582843,-1.5,,20220810
3701,大眾控,1022756,899239,911941,13.73,12.15,7896277,6153364,28.32,,20220810
3706,神達,3822003,4046413,2867231,-5.54,33.29,30728650,29687786,3.5,,20220810
3712,永崴投控,815793,637229,732745,28.02,11.33,7142095,5320992,34.22,,20220810
4916,事欣科,246987,177944,179681,38.8,37.45,1583066,1460924,8.36,,20220810
4938,和碩,116036992,107969645,85313027,7.47,36.01,831488693,662662829,25.47,,20220810
5215,科嘉-KY,178597,251151,298814,-28.88,-40.23,1790225,2531485,-29.28,,20220810
5258,虹堡,634941,616095,424736,3.05,49.49,4251580,2515747,68.99,,20220810
6117,迎廣,205477,234013,184004,-12.19,11.66,1659586,1503740,10.36,,20220810
6128,上福,436810,423073,320197,3.24,36.41,3895318,3055564,27.48,,20220810
6166,凌華,1017140,964990,681167,5.4,49.32,7351511,5826428,26.17,,20220810
6206,飛捷,472430,463663,495119,1.89,-4.58,4093734,2980364,37.35,,20220810
6230,尼得科超眾,997458,1044790,914648,-4.53,9.05,7234052,6648425,8.8,,20220810
6235,華孚,355633,365363,208783,-2.66,70.33,2571236,1732282,48.43,,20220810
6277,宏正,460459,397421,449460,15.86,2.44,3380166,3294687,2.59,,20220810
6414,樺漢,9440493,8736338,7359566,8.06,28.27,64009098,52234418,22.54,,20220810
6579,研揚,652638,642046,549791,1.64,18.7,5331827,3672636,45.17,,20220810
6591,動力-KY,72222,94041,136081,-23.2,-46.92,1180471,1228998,-3.94,,20220810
6669,緯穎,26368154,21822682,14352012,20.82,83.72,173953479,119000516,46.17,,20220810
8114,振樺電,1205735,1100923,786965,9.52,53.21,7881216,5610066,40.48,,20220810
8163,達方,2612800,2446067,2263981,6.81,15.4,20227883,18249820,10.83,,20220810
8210,勤誠,1024998,1020710,921640,0.42,11.21,6916264,5867743,17.86,,20220810
9912,偉聯,48639,38036,53328,27.87,-8.79,396218,401904,-1.41,,20220810
2323,中環,703963,624190,728228,12.78,-3.33,5247050,5607388,-6.42,,20220810
2349,錸德,686466,699359,641364,-1.84,7.03,5029794,4988890,0.81,,20220810
2374,佳能,496358,461480,414252,7.55,19.82,3469582,2027591,71.11,,20220810
