代號,名稱,前日餘額,賣出,買進,現券,今日餘額,限額,前日餘額,當日賣出,當日還券,當日調整,當日餘額,次一營業日可限額,備註,日期
1605,華新,"537,000","2,000","48,000",0,"491,000","1,007,833,237","84,126,772","1,775,000","380,000",0,"85,521,772","6,334,496", ,20231214
1608,華榮,"33,000",0,"5,000","1,000","27,000","158,193,376","6,258,000","18,000","323,000",0,"5,953,000","885,907", ,20231214
1609,大亞,"941,000","23,000","71,000",0,"893,000","179,670,704","47,519,436","2,373,000","37,000",0,"49,855,436","3,650,304", ,20231214
1611,中電,"16,000","2,000",0,0,"18,000","80,683,935","6,883,240","1,000","46,000",0,"6,838,240","250,544", ,20231214
1612,宏泰,"121,000","7,000","20,000",0,"108,000","79,020,015","4,248,000","71,000","787,000",0,"3,532,000","1,328,807", ,20231214
1614,三洋電,0,0,0,0,0,"67,278,351","252,000","1,000",0,0,"253,000","17,378", ,20231214
1615,大山,"4,000",0,"1,000",0,"3,000","40,930,674","234,000","20,000",0,0,"254,000","109,239", ,20231214
1616,億泰,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
1617,榮星,0,0,0,0,0,"39,449,459","81,685",0,0,0,"81,685","39,933", ,20231214
1618,合機,"1,003,000","11,000","128,000","1,000","885,000","48,172,936","2,697,000","15,000","114,000",0,"2,598,000","3,299,395", ,20231214
1626,艾美特-KY,0,0,0,0,0,"38,205,430","256,620",0,0,0,"256,620","23,872", ,20231214
1701,中化,"34,000",0,0,0,"34,000","74,520,270","3,325,000","58,000","17,000",0,"3,366,000","769,234", ,20231214
1702,南僑,"1,000",0,0,0,"1,000","73,533,240","1,168,000",0,0,0,"1,168,000","113,509", ,20231214
1707,葡萄王,"1,000",0,0,"1,000",0,"34,071,593","674,000","5,000","3,000",0,"676,000","80,950", ,20231214
1708,東鹼,"10,000",0,0,0,"10,000","62,250,412","8,975,000","5,000","143,000",0,"8,837,000","285,283", ,20231214
1709,和益,"11,000",0,0,0,"11,000","119,254,068","5,744,000","4,000","66,000",0,"5,682,000","120,558", ,20231214
1710,東聯,"7,000",0,0,0,"7,000","221,425,757","13,686,000","230,000","49,000",0,"13,867,000","484,103", ,20231214
1711,永光,"20,000",0,"1,000",0,"19,000","136,938,056","11,973,200","29,000","37,000",0,"11,965,200","295,378", ,20231214
1712,興農,"18,000","1,000",0,0,"19,000","105,123,146","6,753,000",0,"87,000",0,"6,666,000","187,693", ,20231214
1713,國化,"12,000",0,0,0,"12,000","37,737,925","178,000","6,000",0,0,"184,000","47,334", ,20231214
1714,和桐,"73,000",0,0,0,"73,000","254,206,202","4,275,000",0,0,0,"4,275,000","705,468", ,20231214
1717,長興,0,"10,000",0,0,"10,000","294,566,370","4,950,000","1,000",0,0,"4,951,000","425,304", ,20231214
1718,中纖,"4,000","1,000",0,0,"5,000","421,476,436","7,658,280","60,000","56,000",0,"7,662,280","766,170", ,20231214
1720,生達,"5,000",0,0,0,"5,000","44,674,022","1,171,000","12,000","12,000",0,"1,171,000","319,080", ,20231214
1721,三晃,"227,000",0,"37,000",0,"190,000","41,428,893","6,888,000","2,000","74,000",0,"6,816,000","1,445,468", ,20231214
1722,台肥,"20,000","21,000",0,0,"41,000","245,000,000","4,557,000","245,000",0,0,"4,802,000","558,570", ,20231214
1723,中碳,"15,000",0,0,0,"15,000","59,226,120","1,837,000","4,000","25,000",0,"1,816,000","99,118", ,20231214
1725,元禎,0,0,0,0,0,"45,457,494","46,000",0,0,0,"46,000","9,179", ,20231214
1726,永記,0,0,0,0,0,"40,500,000","33,000",0,0,0,"33,000","6,498", ,20231214
1727,中華化,"336,000","18,000","1,000",0,"353,000","29,616,062","3,025,000","23,000",0,0,"3,048,000","263,021", ,20231214
1730,花仙子,0,0,0,0,0,"15,808,462","36,000",0,0,0,"36,000","8,472", ,20231214
1731,美吾華,"2,000",0,0,0,"2,000","33,228,811","737,000",0,0,0,"737,000","195,388", ,20231214
1732,毛寶,"271,000","5,000","9,000",0,"267,000","10,610,989","349,000",0,0,0,"349,000","446,845", ,20231214
1733,五鼎,"3,000",0,"2,000",0,"1,000","24,987,548","805,000","2,000","12,000",0,"795,000","194,996", ,20231214
1734,杏輝,"7,000",0,0,0,"7,000","41,930,505","2,360,000","4,000",0,0,"2,364,000","251,320", ,20231214
1735,日勝化,0,0,0,0,0,"24,847,000","100,000","2,000",0,0,"102,000","2,697", ,20231214
1736,喬山,"121,000",0,"11,000",0,"110,000","75,904,154","1,786,215","4,000","12,000",0,"1,778,215","125,785", ,20231214
1737,臺鹽,0,0,0,0,0,"50,000,000","2,106,000",0,0,0,"2,106,000","50,165", ,20231214
1752,南光,"57,000",0,0,0,"57,000","25,247,118","1,692,000","7,000","8,000",0,"1,691,000","378,290", ,20231214
1760,寶齡富錦,"116,000",0,"6,000",0,"110,000","21,434,753","6,912,912","27,000","67,000",0,"6,872,912","617,589", ,20231214
1762,中化生,"141,000","7,000",0,0,"148,000","19,390,000","2,525,000","131,000",0,0,"2,656,000","187,563", ,20231214
1773,勝一,"2,000",0,"1,000",0,"1,000","62,500,000","526,500","6,000","4,000",0,"528,500","61,164", ,20231214
1776,展宇,0,0,0,0,0,"15,027,336","18,000",0,0,0,"18,000","9,038", ,20231214
1783,和康生,"10,000",0,0,0,"10,000","20,058,018","1,526,500","10,000",0,0,"1,536,500","64,808", ,20231214
1786,科妍,"22,000",0,0,0,"22,000","16,932,777","773,625","2,000",0,0,"775,625","46,355", ,20231214
1789,神隆,0,0,0,0,0,"197,684,805","5,740,000","63,000",0,0,"5,803,000","314,324", ,20231214
1795,美時,"694,000","23,000","2,000",0,"715,000","61,860,241","17,266,000","26,000","189,000",0,"17,103,000","2,459,842", ,20231214
1802,台玻,"353,000","32,000",0,0,"385,000","727,015,200","32,705,000","420,000","28,000",0,"33,097,000","1,207,419", ,20231214
1805,寶徠,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
1806,冠軍,"9,000",0,0,0,"9,000","97,600,967","1,410,000","13,000",0,0,"1,423,000","156,266", ,20231214
1808,潤隆,"5,000",0,0,0,"5,000","112,756,533","3,070,410","58,000","7,000",0,"3,121,410","276,562", ,20231214
1809,中釉,"109,000","20,000","15,000",0,"114,000","41,760,484","2,528,000","34,000","39,000",0,"2,523,000","541,610", ,20231214
1810,和成,"68,000",0,"1,000",0,"67,000","75,575,929","5,697,000","1,000","12,000",0,"5,686,000","243,083", ,20231214
1817,凱撒衛,0,0,0,0,0,"18,150,000","94,000",0,0,0,"94,000","32,364", ,20231214
1903,士紙,"1,000",0,0,0,"1,000","65,009,780","1,855,000",0,"9,000",0,"1,846,000","66,132", ,20231214
1904,正隆,"8,000","1,000","1,000",0,"8,000","277,068,630","9,523,000",0,"185,000",0,"9,338,000","260,125", ,20231214
1905,華紙,"108,000","15,000","1,000",0,"122,000","275,708,829","28,545,000","362,000","244,000",0,"28,663,000","875,898", ,20231214
1906,寶隆,0,0,0,0,0,"37,750,000","842,000",0,0,0,"842,000","25,314", ,20231214
1907,永豐餘,"199,000","5,000","17,000",0,"187,000","415,092,873","59,849,620","907,000","349,000",0,"60,407,620","950,805", ,20231214
1909,榮成,"33,000","1,000","20,000",0,"14,000","331,921,431","8,790,885","9,000","80,000",0,"8,719,885","413,495", ,20231214
2002,中鋼,"489,000","5,000","21,000",0,"473,000","3,933,715,249","282,506,264","4,359,000","2,193,000",0,"284,672,264","12,156,801", ,20231214
2006,東和鋼鐵,"47,000",0,0,0,"47,000","182,553,454","2,260,000","71,000","3,000",0,"2,328,000","491,633", ,20231214
2007,燁興,"166,000",0,0,0,"166,000","42,366,482","3,276,000","8,000",0,0,"3,284,000","237,396", ,20231214
2008,高興昌,0,0,0,0,0,"47,713,073","97,000",0,0,0,"97,000","9,487", ,20231214
2009,第一銅,"174,000","8,000",0,0,"182,000","89,905,541","5,881,000","48,000","76,000",0,"5,853,000","328,119", ,20231214
2010,春源,0,0,0,0,0,"161,913,847","2,744,000",0,"24,000",0,"2,720,000","175,986", ,20231214
2012,春雨,0,0,0,0,0,"75,540,675","330,850","3,000",0,0,"333,850","12,260", ,20231214
2013,中鋼構,0,"1,000",0,0,"1,000","50,000,000","415,000",0,0,0,"415,000","10,046", ,20231214
2014,中鴻,"423,000","25,000","15,000",0,"433,000","358,886,111","26,166,000","30,000",0,0,"26,196,000","1,465,437", ,20231214
2015,豐興,0,0,0,0,0,"145,399,856","2,402,000","37,000","9,000",0,"2,430,000","59,570", ,20231214
2017,官田鋼,"23,000","1,000","2,000",0,"22,000","111,718,672","5,823,932",0,"256,000",0,"5,567,932","359,969", ,20231214
2020,美亞,"1,000",0,0,0,"1,000","55,631,525","618,000",0,0,0,"618,000","201,299", ,20231214
2022,聚亨,0,0,0,0,0,"84,292,034","1,428,000","55,000",0,0,"1,483,000","162,694", ,20231214
2023,燁輝,"55,000",0,0,0,"55,000","487,292,748","23,596,550","49,000","1,000",0,"23,644,550","857,112", ,20231214
2024,志聯,0,0,0,0,0,"24,375,000","46,000",0,0,0,"46,000","9,495", ,20231214
2025,千興,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
2027,大成鋼,"436,000","1,000",0,0,"437,000","608,565,153","47,617,683","405,000","495,000",0,"47,527,683","1,709,933", ,20231214
2028,威致,0,0,0,0,0,"81,428,700","1,536,000","7,000","220,000",0,"1,323,000","33,777", ,20231214
2029,盛餘,"65,000",0,"20,000",0,"45,000","80,295,000","918,000","5,000",0,0,"923,000","257,094", ,20231214
2030,彰源,"36,000",0,0,0,"36,000","70,131,506","6,889,000","6,000","63,000",0,"6,832,000","110,507", ,20231214
2031,新光鋼,"158,000",0,0,0,"158,000","80,286,585","2,023,000",0,"33,000",0,"1,990,000","418,805", ,20231214
2032,新鋼,0,0,0,0,0,"32,630,386","658,000","3,000",0,0,"661,000","26,424", ,20231214
2033,佳大,"11,000",0,0,0,"11,000","20,173,634","223,000",0,0,0,"223,000","21,036", ,20231214
2034,允強,"113,000","25,000","31,000",0,"107,000","112,334,312","7,393,600","1,000","125,000",0,"7,269,600","125,441", ,20231214
2038,海光,"10,000",0,0,0,"10,000","47,581,937","2,354,249",0,0,0,"2,354,249","58,974", ,20231214
2049,上銀,"118,000","3,000","1,000",0,"120,000","88,448,060","6,196,449","187,000","150,000",0,"6,233,449","400,267", ,20231214
2059,川湖,"255,000","1,000","13,000",0,"243,000","23,824,268","3,756,000","27,000","2,000",0,"3,781,000","511,197", ,20231214
2062,橋椿,"26,000",0,0,0,"26,000","49,998,538","577,402",0,"1,000",0,"576,402","81,559", ,20231214
2069,運錩,"52,000",0,0,0,"52,000","41,596,709","885,081",0,0,0,"885,081","26,673", ,20231214
2101,南港,"39,000",0,0,0,"39,000","208,483,726","6,087,000","5,000","12,000",0,"6,080,000","206,644", ,20231214
2102,泰豐,"5,000",0,0,0,"5,000","118,332,301","289,000","15,000",0,0,"304,000","237,377", ,20231214
2103,台橡,"14,000",0,0,0,"14,000","206,427,494","8,782,000","4,000","46,000",0,"8,740,000","163,842", ,20231214
2104,國際中橡,"336,000",0,0,0,"336,000","246,183,406","12,418,000","28,000",0,0,"12,446,000","268,434", ,20231214
2105,正新,"106,000","9,000","6,000",0,"109,000","810,353,884","7,289,218","1,024,000","1,184,000",0,"7,129,218","2,525,112", ,20231214
2106,建大,"3,000",0,0,0,"3,000","238,722,500","10,029,352","19,000","15,000",0,"10,033,352","242,927", ,20231214
2107,厚生,0,0,0,0,0,"75,898,350","497,000",0,0,0,"497,000","61,854", ,20231214
2108,南帝,"291,000","6,000",0,0,"297,000","123,104,164","3,927,000","25,000","97,000",0,"3,855,000","248,290", ,20231214
2109,華豐,0,0,0,0,0,"69,837,283","239,000",0,0,0,"239,000","60,685", ,20231214
2114,鑫永銓,0,0,0,0,0,"19,497,926","64,800",0,"1,000",0,"63,800","10,942", ,20231214
2115,六暉-KY,0,0,0,0,0,"24,850,753","135,803",0,0,0,"135,803","16,943", ,20231214
2201,裕隆,"779,000","41,000","57,000",0,"763,000","267,500,312","40,295,280","395,000","201,000",0,"40,489,280","1,773,996", ,20231214
2204,中華,"768,000","14,000","79,000",0,"703,000","138,405,085","3,673,000","10,000","82,000",0,"3,601,000","2,015,090", ,20231214
2206,三陽工業,"141,000","6,000",0,0,"147,000","199,372,401","16,560,000","103,000","126,000",0,"16,537,000","1,042,771", ,20231214
2207,和泰車,0,0,0,0,0,"139,275,692","304,649","6,000",0,0,"310,649","87,184", ,20231214
2208,台船,0,0,0,0,0,0,"17,506,938",0,"194,000",0,"17,312,938","466,852",X ,20231214
2211,長榮鋼,"42,000","15,000",0,0,"57,000","104,272,865","1,920,000","145,000","56,000",0,"2,009,000","499,433", ,20231214
2228,劍麟,0,0,0,0,0,"18,945,070","560,000",0,"15,000",0,"545,000","79,118", ,20231214
2231,為升,"15,000",0,"1,000",0,"14,000","35,229,402","2,585,302","49,000","9,000",0,"2,625,302","85,903", ,20231214
2233,宇隆,"54,000","2,000","2,000",0,"54,000","15,072,022","422,000","4,000","29,000",0,"397,000","319,529", ,20231214
2236,百達-KY,"77,000","130,000",0,0,"207,000","12,338,342","181,682","5,000","24,000",0,"162,682","147,792", ,20231214
2239,英利-KY,"1,000",0,0,0,"1,000","30,084,290","531,000","8,000",0,0,"539,000","61,584", ,20231214
2241,艾姆勒,"456,000","72,000",0,0,"528,000","22,400,576","1,118,000","67,000",0,0,"1,185,000","123,485", ,20231214
2243,宏旭-KY,"10,000",0,0,0,"10,000","17,343,399","271,128",0,0,0,"271,128","161,324", ,20231214
2247,汎德永業,0,0,0,0,0,"20,177,183","196,000","16,000",0,0,"212,000","17,085", ,20231214
2250,IKKA-KY,"1,000",0,0,0,"1,000","7,361,102","65,000",0,0,0,"65,000","72,821", ,20231214
2301,光寶科,"393,000","28,000","25,000",0,"396,000","592,061,458","27,209,558","1,325,000","237,000",0,"28,297,558","5,028,407", ,20231214
2302,麗正,0,0,0,0,0,"41,575,720","2,183,000",0,"21,000",0,"2,162,000","57,999", ,20231214
2303,聯電,"3,855,000","155,000","39,000",0,"3,971,000","3,125,773,665","601,593,314","610,000","1,639,000",0,"600,564,314","17,066,182", ,20231214
2305,全友,"40,000",0,"6,000",0,"34,000","42,355,206","2,719,000","12,000",0,0,"2,731,000","353,127", ,20231214
2308,台達電,"68,000","4,000","8,000",0,"64,000","649,385,832","5,873,622","233,000","581,000",0,"5,525,622","1,830,694", ,20231214
2312,金寶,"436,000","20,000","4,000",0,"452,000","374,630,302","24,074,000","97,000","1,000",0,"24,170,000","2,207,772", ,20231214
2313,華通,"7,390,000","1,049,000","389,000",0,"8,050,000","297,955,147","24,199,000","4,837,000","112,000",0,"28,924,000","18,404,693", ,20231214
2314,台揚,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
2316,楠梓電,"236,000","8,000",0,0,"244,000","45,685,134","6,986,000","40,000","39,000",0,"6,987,000","490,572", ,20231214
2317,鴻海,"671,000","11,000","9,000",0,"673,000","3,465,747,652","23,804,165","190,000","1,370,000",0,"22,624,165","8,577,839", ,20231214
2321,東訊,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
2323,中環,"1,003,000","5,000","451,000",0,"557,000","272,337,082","37,247,000","134,000","116,000",0,"37,265,000","2,130,397", ,20231214
2324,仁寶,"976,000","43,000","57,000",0,"962,000","1,101,786,656","93,127,990","1,261,000","1,568,000",0,"92,820,990","5,289,553", ,20231214
2327,國巨,"338,000","89,000","11,000","3,000","413,000","105,786,387","11,411,687","487,000","30,000",0,"11,868,687","734,305", ,20231214
2328,廣宇,"11,000","5,000",0,0,"16,000","129,586,570","5,334,000","20,000","27,000",0,"5,327,000","315,180", ,20231214
2329,華泰,"6,532,000","12,000","178,000","1,000","6,365,000","138,827,083","9,418,000","1,463,000","588,000",0,"10,293,000","17,751,775", ,20231214
2330,台積電,0,"49,000",0,0,"49,000","6,483,017,748","13,704,665",0,0,0,"13,704,665","8,351,080", ,20231214
2331,精英,"377,000","15,000","5,000","1,000","386,000","139,350,742","8,197,000","25,000","249,000",0,"7,973,000","2,317,930", ,20231214
2332,友訊,"345,000",0,"1,000",0,"344,000","150,709,118","20,468,000","473,000","167,000",0,"20,774,000","1,449,815", ,20231214
2337,旺宏,"1,218,000","21,000","48,000",0,"1,191,000","463,942,697","66,080,000","1,112,000","1,445,000",0,"65,747,000","1,879,021", ,20231214
2338,光罩,"234,000","9,000","8,000",0,"235,000","64,111,618","15,116,000","28,000","118,000",0,"15,026,000","764,445", ,20231214
2340,台亞,"323,000","7,000","4,000",0,"326,000","94,655,711","19,278,000","63,000","46,000",0,"19,295,000","664,988", ,20231214
2342,茂矽,"19,000","1,000","2,000",0,"18,000","39,039,186","3,676,000","9,000","12,000",0,"3,673,000","87,304", ,20231214
2344,華邦電,"1,322,000","31,000","43,000",0,"1,310,000","1,045,000,048","36,628,518","1,482,000",0,0,"38,110,518","10,014,148", ,20231214
2345,智邦,"301,000","1,000","6,000",0,"296,000","140,082,224","3,504,095","11,000","35,000",0,"3,480,095","939,414", ,20231214
2347,聯強,"56,000",0,0,0,"56,000","416,986,742","12,470,689","202,000","461,000",0,"12,211,689","1,041,897", ,20231214
2348,海悅,"9,000",0,0,0,"9,000","29,277,029","164,200",0,0,0,"164,200","44,595", ,20231214
2349,錸德,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
2351,順德,"178,000",0,"8,000",0,"170,000","45,535,062","2,673,000","71,000",0,0,"2,744,000","378,541", ,20231214
2352,佳世達,"634,000","201,000","11,000","1,000","823,000","491,695,489","45,141,000","1,103,000","1,509,000",0,"44,735,000","2,679,594", ,20231214
2353,宏碁,"741,000","25,000","42,000",0,"724,000","761,963,457","175,127,000","10,000","572,000",0,"174,565,000","8,818,362", ,20231214
2354,鴻準,"51,000","2,000","2,000",0,"51,000","353,621,298","16,460,591","663,000","27,000",0,"17,096,591","682,797", ,20231214
2355,敬鵬,"1,490,000","31,000","125,000",0,"1,396,000","99,373,855","4,160,000","98,000","429,000",0,"3,829,000","6,685,041", ,20231214
2356,英業達,"2,267,000","627,000","5,000","1,000","2,888,000","896,868,766","120,564,826","2,456,000","251,564",0,"122,769,262","8,359,365", ,20231214
2357,華碩,"283,000","6,000","8,000",0,"281,000","185,690,070","13,849,848","61,000","84,000",0,"13,826,848","1,303,059", ,20231214
2358,廷鑫,"1,774,000","154,000","257,000",0,"1,671,000","27,487,094","1,801,533","5,000",0,0,"1,806,533","768,952", ,20231214
2359,所羅門,"152,000","105,000","2,000",0,"255,000","42,867,763","7,101,000","93,000","21,000",0,"7,173,000","1,227,804", ,20231214
2360,致茂,"8,000","7,000","2,000",0,"13,000","106,341,109","2,089,000","28,000","1,000",0,"2,116,000","825,163", ,20231214
2362,藍天,"10,000",0,0,0,"10,000","158,065,750","1,621,000","10,000",0,0,"1,631,000","211,401", ,20231214
2363,矽統,"10,967,000","2,581,000","639,000","3,000","12,906,000","187,397,339","46,775,560","504,000",0,0,"47,279,560","20,372,074", ,20231214
2364,倫飛,"235,000",0,"1,000",0,"234,000","7,749,800","327,000","20,000","5,000",0,"342,000","500,552", ,20231214
2365,昆盈,"144,000","101,000","65,000",0,"180,000","55,382,124","2,493,000","714,000","29,000",0,"3,178,000","1,456,183", ,20231214
2367,燿華,"730,000","19,000","36,000",0,"713,000","167,351,793","36,314,204","286,000","553,000",0,"36,047,204","5,846,282", ,20231214
2368,金像電,"2,865,000","35,000","104,000","4,000","2,792,000","122,959,764","8,041,000","130,000","64,000",0,"8,107,000","2,702,985", ,20231214
2369,菱生,"963,000","15,000","3,000","1,000","974,000","95,025,586","8,132,000","71,000","237,000",0,"7,966,000","3,409,571", ,20231214
2371,大同,"573,000","22,000","37,000",0,"558,000","584,884,171","47,284,676","1,518,000","670,000",0,"48,132,676","4,530,029", ,20231214
2373,震旦行,0,0,0,0,0,"59,050,629","156,000",0,0,0,"156,000","7,978", ,20231214
2374,佳能,"110,000","6,000","25,000",0,"91,000","71,886,578","3,341,000","20,000","291,000",0,"3,070,000","981,406", ,20231214
2375,凱美,"76,000",0,"2,000",0,"74,000","27,168,833","1,498,000","29,000","19,000",0,"1,508,000","429,238", ,20231214
2376,技嘉,"2,064,000","161,000","104,000",0,"2,121,000","158,922,221","43,854,484","655,000","63,000",0,"44,446,484","6,814,124", ,20231214
2377,微星,"113,000","10,000","8,000",0,"115,000","211,214,049","3,175,960","18,000","34,000",0,"3,159,960","1,386,123", ,20231214
2379,瑞昱,"95,000","23,000","5,000",0,"113,000","128,215,910","7,055,073","677,000","167,000",0,"7,565,073","713,913", ,20231214
2380,虹光,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231214
2382,廣達,"3,611,000","172,000","124,000","1,000","3,658,000","965,656,858","108,831,928","313,000","1,345,720",0,"107,799,208","10,876,252", ,20231214
2383,台光電,"468,000","98,000","64,000",0,"502,000","85,701,473","12,063,292","667,000","250,000",0,"12,480,292","1,661,287", ,20231214
2385,群光,"173,000","24,000","4,000",0,"193,000","190,013,293","8,995,817","300,000","723,000",0,"8,572,817","1,403,044", ,20231214
2387,精元,"198,000","45,000","56,000",0,"187,000","48,812,762","1,141,000","251,000","8,000",0,"1,384,000","1,156,642", ,20231214
2388,威盛,"5,943,000","86,000","91,000","1,000","5,937,000","124,809,297","14,483,000","203,000","751,000",0,"13,935,000","12,246,027", ,20231214
2390,云辰,"109,000","3,000","12,000",0,"100,000","48,154,860","2,691,000","107,000","132,000",0,"2,666,000","1,130,610", ,20231214
2392,正崴,"186,000","6,000","5,000",0,"187,000","128,081,735","3,626,000","65,000",0,0,"3,691,000","1,274,007", ,20231214
2393,億光,"19,000",0,0,0,"19,000","110,848,271","2,513,000",0,0,0,"2,513,000","284,082", ,20231214
2395,研華,"1,000",0,0,0,"1,000","214,533,162","2,267,408","51,000",0,0,"2,318,408","290,983", ,20231214
2397,友通,0,0,0,0,0,"28,672,214","210,000",0,0,0,"210,000","9,201", ,20231214
2399,映泰,"327,000","2,000","47,000",0,"282,000","44,525,000","11,042,000","73,000","107,000",0,"11,008,000","1,890,439", ,20231214
2401,凌陽,"820,000","7,000","3,000",0,"824,000","147,998,729","7,046,000","12,000","278,000",0,"6,780,000","4,519,867", ,20231214
2402,毅嘉,"639,000","124,000","5,000",0,"758,000","76,884,133","26,974,000","470,000","85,000",0,"27,359,000","3,394,653", ,20231214
